,brand,model,variant,manufactured_year,kilometers_driven,fuel_type,owners,location,price
1164,Maruti,Esteem,Vxi,2005,"28,028 kms",Petrol,First Owner,Kolkata,1.5 Lakh*
1165,Maruti,Swift Dzire,VXI,2013,"49,284 kms",Petrol,First Owner,Kolkata,3.5 Lakh*
1166,Maruti,Swift,LDI BSIV,2015,"45,000 kms",Diesel,First Owner,Kolkata,4 Lakh*
1167,Maruti,Swift Dzire,AMT ZDI,2016,"50,040 kms",Diesel,First Owner,Kolkata,6 Lakh*
1168,Maruti,Zen Estilo,LXI BSIII,2010,"50,000 kms",Petrol,First Owner,Kolkata,1.6 Lakh*
1169,Maruti,Wagon R,LXI Minor,2008,"25,301 kms",Petrol,First Owner,Kolkata,1.8 Lakh*
1170,Maruti,Zen Estilo,1.1 LXI BSIII,2008,"46,728 kms",Petrol,First Owner,Kolkata,1.45 Lakh*
1171,Maruti,Swift,LDI BSIV,2016,"1,30,130 kms",Diesel,First Owner,Kolkata,4 Lakh*
1172,Maruti,Baleno,1.2 Alpha,2018,"51,000 kms",Petrol,First Owner,Kolkata,6.1 Lakh*
1173,Hyundai,Creta,1.6 CRDi SX,2017,"63,063 kms",Diesel,First Owner,Kolkata,7.95 Lakh*
1174,Hyundai,i20 Active,S Diesel,2015,"25,225 kms",Diesel,Second Owner,Kolkata,5.25 Lakh*
1175,Hyundai,Creta,1.6 VTVT E,2018,"19,000 kms",Petrol,First Owner,Kolkata,8.99 Lakh*
1176,Hyundai,i20,Sportz Option 1.4 CRDi,2016,"19,000 kms",Diesel,First Owner,Kolkata,5.25 Lakh*
1177,Hyundai,i10,Magna,2011,"48,790 kms",Petrol,First Owner,Kolkata,2.65 Lakh*
1178,Hyundai,i10,Sportz,2012,"36,000 kms",Petrol,First Owner,Kolkata,2.6 Lakh*
1179,Hyundai,Creta,1.6 VTVT SX Plus,2017,"55,804 kms",Petrol,First Owner,Kolkata,8 Lakh*
1180,Hyundai,Verna,Transform VTVT,2011,"45,000 kms",Petrol,First Owner,Kolkata,2.24 Lakh*
1181,Hyundai,Grand i10,Sportz 1.2,2010,"46,935 kms",Petrol,First Owner,Kolkata,2.35 Lakh*
1182,Hyundai,i10,Magna 1.1 iTech SE,2013,"13,000 kms",Petrol,First Owner,Kolkata,2.8 Lakh*
1183,Honda,City,i VTEC VX,2016,"58,000 kms",Petrol,First Owner,Kolkata,6.75 Lakh*
1184,Honda,City,i VTEC SV,2015,"34,295 kms",Petrol,First Owner,Kolkata,5.65 Lakh*
1185,Honda,City,i DTEC VX,2014,"60,000 kms",Diesel,First Owner,Kolkata,4.85 Lakh*
1186,Honda,City,i DTec SV,2016,"57,057 kms",Diesel,First Owner,Kolkata,6 Lakh*
1187,Honda,Jazz,1.2 S i VTEC,2018,"38,038 kms",Petrol,First Owner,Kolkata,5 Lakh*
1188,Honda,City,V MT,2011,"49,000 kms",Petrol,First Owner,Kolkata,3.41 Lakh*
1189,Honda,Jazz,1.2 SV i VTEC,2016,"64,064 kms",Petrol,First Owner,Kolkata,4 Lakh*
1190,Honda,City,S,2012,"42,285 kms",Petrol,First Owner,Kolkata,3.75 Lakh*
1191,Honda,City,i DTec VX Option,2015,"39,229 kms",Diesel,First Owner,Kolkata,6.4 Lakh*
1192,Honda,City,i-VTEC SV,2018,"28,000 kms",Petrol,First Owner,Kolkata,7.5 Lakh*
1193,Mahindra,TUV 300,T6 Plus,2016,"1,38,000 kms",Diesel,First Owner,Kolkata,5.25 Lakh*
1194,Mahindra,Bolero Power Plus,SLE,2018,"1,00,000 kms",Diesel,First Owner,Kolkata,5.75 Lakh*
1195,Mahindra,Bolero,SLX,2015,"1,39,139 kms",Diesel,First Owner,Kolkata,5 Lakh*
1196,Mahindra,Bolero,B6,2020,"12,470 kms",Diesel,First Owner,Kolkata,8.45 Lakh*
1197,Mahindra,Scorpio,S11 BSIV,2018,"30,005 kms",Diesel,First Owner,Kolkata,14.5 Lakh*
1198,Mahindra,Scorpio,VLX 2WD BSIV,2013,"64,176 kms",Diesel,First Owner,Kolkata,6.49 Lakh*
1199,Mahindra,TUV 300,T8 AMT,2018,"25,517 kms",Diesel,First Owner,Kolkata,7.65 Lakh*
1200,Mahindra,Marazzo,M6 8Str,2020,"15,000 kms",Diesel,First Owner,Kolkata,10.99 Lakh*
1201,Mahindra,Scorpio,S4 9 Seater,2016,"29,407 kms",Diesel,First Owner,Kolkata,8.5 Lakh*
1202,Mahindra,Marazzo,M2 8Str,2019,"30,000 kms",Diesel,First Owner,Kolkata,8.9 Lakh*
1203,Toyota,Fortuner,4x2 AT,2014,"1,20,000 kms",Diesel,First Owner,Kolkata,15.25 Lakh*
1204,Toyota,Innova Crysta,2.4 VX MT 8 STR,2017,"60,000 kms",Diesel,First Owner,Kolkata,15.5 Lakh*
1205,Toyota,Innova Crysta,2.4 ZX MT BSIV,2016,"35,000 kms",Diesel,First Owner,Kolkata,16.75 Lakh*
1206,Toyota,Innova,2.5 G (Diesel) 7 Seater,2012,"98,000 kms",Diesel,First Owner,Kolkata,6.24 Lakh*
1207,Toyota,Innova Crysta,2.4 ZX MT BSIV,2016,"38,000 kms",Diesel,First Owner,Kolkata,16.75 Lakh*
1208,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2014,"42,000 kms",Diesel,First Owner,Kolkata,8.5 Lakh*
1209,Toyota,Innova,2.5 VX 7 STR BSIV,2012,"75,000 kms",Diesel,First Owner,Kolkata,7.5 Lakh*
1210,Toyota,Camry,Hybrid,2014,"78,000 kms",Petrol,First Owner,Kolkata,14.95 Lakh*
1211,Toyota,Etios,1.4 GD,2016,"33,228 kms",Diesel,First Owner,Kolkata,4.5 Lakh*
1212,Toyota,Innova,2.5 Z Diesel 7 Seater BS IV,2014,"81,000 kms",Diesel,First Owner,Kolkata,8.25 Lakh*
1213,Volkswagen,Jetta,2.0L TDI Highline,2015,"23,023 kms",Diesel,First Owner,Kolkata,9 Lakh*
1214,Volkswagen,Vento,2013-2015 1.6 Comfortline,2014,"37,207 kms",Petrol,First Owner,Kolkata,4.25 Lakh*
1215,Volkswagen,Vento,1.5 TDI Highline AT,2015,"42,000 kms",Diesel,First Owner,Kolkata,5.65 Lakh*
1216,Volkswagen,Polo,Diesel Comfortline 1.2L,2012,"59,000 kms",Diesel,First Owner,Kolkata,3.24 Lakh*
1217,Volkswagen,Ameo,1.2 MPI Highline,2017,"27,000 kms",Petrol,First Owner,Kolkata,4.75 Lakh*
1218,Volkswagen,Polo,1.5 TDI Trendline,2016,"67,067 kms",Diesel,First Owner,Kolkata,3.5 Lakh*
1219,Volkswagen,Polo,Petrol Highline 1.6L,2012,"51,000 kms",Petrol,First Owner,Kolkata,2.75 Lakh*
1220,Volkswagen,Passat,Diesel Trendline,2012,"42,477 kms",Diesel,First Owner,Kolkata,4.5 Lakh*
1221,Volkswagen,Vento,1.6 Highline,2018,"25,000 kms",Petrol,First Owner,Kolkata,6.35 Lakh*
1222,Volkswagen,Jetta,2.0 TDI Trendline,2010,"79,000 kms",Diesel,First Owner,Kolkata,2.65 Lakh*
1223,Renault,Scala,RxE,2014,"45,045 kms",Petrol,First Owner,Kolkata,3.25 Lakh*
1224,Renault,Scala,RxE,2014,"45,045 kms",Petrol,First Owner,Kolkata,3.25 Lakh*
1225,Renault,Lodgy,Stepway 110PS RXZ 8S,2019,"7,50,000 kms",Diesel,First Owner,Kolkata,7.5 Lakh*
1226,Renault,Duster,85PS Diesel RxE,2017,"26,000 kms",Diesel,First Owner,Kolkata,6 Lakh*
1227,Renault,Fluence,E4 D,2014,"41,000 kms",Diesel,First Owner,Kolkata,5.99 Lakh*
1228,Renault,Duster,85PS Diesel RxE,2013,"69,000 kms",Diesel,First Owner,Kolkata,3.75 Lakh*
1229,Renault,Scala,RxL AT,2015,"43,000 kms",Petrol,Second Owner,Kolkata,4.45 Lakh*
1230,Renault,Duster,85PS Diesel RxL Option,2013,"40,000 kms",Diesel,First Owner,Kolkata,3.45 Lakh*
1231,Renault,Duster,85PS Diesel RxL,2015,"38,000 kms",Diesel,First Owner,Kolkata,5 Lakh*
1232,Renault,Duster,85PS Diesel RxL,2015,"43,000 kms",Diesel,First Owner,Kolkata,4.85 Lakh*
1233,Ford,EcoSport,1.5 DV5 MT Trend,2014,"65,000 kms",Diesel,First Owner,Kolkata,4.65 Lakh*
1234,Ford,EcoSport,1.5 Ti VCT MT Ambiente,2014,"60,000 kms",Petrol,First Owner,Kolkata,4.55 Lakh*
1235,Ford,Endeavour,3.2 Titanium AT 4X4,2016,"92,000 kms",Diesel,First Owner,Kolkata,19.5 Lakh*
1236,Ford,EcoSport,1.5 DV5 MT Titanium,2014,"37,470 kms",Diesel,First Owner,Kolkata,5.45 Lakh*
1237,Ford,Ikon,1.3 Flair,2008,"52,000 kms",Petrol,First Owner,Kolkata,"90,000*"
1238,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2018,"45,000 kms",Diesel,First Owner,Kolkata,7.95 Lakh*
1239,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2017,"44,000 kms",Diesel,First Owner,Kolkata,6.75 Lakh*
1240,Ford,Ecosport,1.5 TDCi Titanium BSIV,2015,"47,000 kms",Diesel,Second Owner,Kolkata,5.8 Lakh*
1241,Ford,EcoSport,1.5 DV5 MT Trend,2014,"65,000 kms",Diesel,First Owner,Kolkata,4.65 Lakh*
1242,Ford,EcoSport,1.5 Ti VCT MT Ambiente,2014,"19,250 kms",Petrol,First Owner,Kolkata,5.5 Lakh*
1243,Tata,Tiago,XZA,2019,"9,009 kms",Petrol,First Owner,Kolkata,5.5 Lakh*
1244,Tata,Nexon,1.5 Revotorq XM,2018,"41,000 kms",Diesel,First Owner,Kolkata,5.99 Lakh*
1245,Tata,Tiago,1.2 Revotron XT,2018,"22,000 kms",Petrol,First Owner,Kolkata,3.85 Lakh*
1246,Tata,Nano,XT,2014,"29,500 kms",Petrol,First Owner,Kolkata,"85,200*"
1247,Tata,Hexa,XTA,2018,"38,689 kms",Diesel,First Owner,Kolkata,12.99 Lakh*
1248,Tata,Zest,Quadrajet 1.3 XMS,2015,"1,00,000 kms",Diesel,First Owner,Kolkata,3.75 Lakh*
1249,Tata,Tiago,1.2 Revotron XT Option,2019,"1,110 kms",Petrol,First Owner,Kolkata,5.5 Lakh*
1250,Tata,Indica,DLS BSIII,2016,"2,00,000 kms",Diesel,First Owner,Kolkata,1.5 Lakh*
1251,Tata,Zest,Revotron 1.2T XM,2015,"40,000 kms",Petrol,First Owner,Kolkata,4 Lakh*
1252,Tata,Sumo,Gold EX,2014,"90,000 kms",Diesel,First Owner,Kolkata,3.28 Lakh*
1253,Chevrolet,Aveo U-VA,1.2 LS,2009,"36,000 kms",Petrol,First Owner,Kolkata,1.45 Lakh*
1254,Chevrolet,Aveo U-VA,1.2 LS,2009,"36,000 kms",Petrol,First Owner,Kolkata,1.45 Lakh*
1255,Chevrolet,Tavera,2 LS B3,2007,"80,000 kms",Diesel,Second Owner,Kolkata,1.65 Lakh*
1256,Chevrolet,Enjoy,1.3 TCDi LTZ 7,2015,"63,000 kms",Diesel,First Owner,Kolkata,3.5 Lakh*
1257,Chevrolet,Aveo,1.4 LS,2009,"49,568 kms",Petrol,First Owner,Kolkata,1.49 Lakh*
1258,Chevrolet,Aveo,1.4 LS BSIV,2007,"4,95,683 kms",Petrol,First Owner,Kolkata,1.49 Lakh*
1259,Chevrolet,Aveo,1.4 LS,2010,"39,256 kms",Petrol,First Owner,Kolkata,1.99 Lakh*
1260,Chevrolet,Cruze,LTZ,2012,"47,000 kms",Diesel,First Owner,Kolkata,3.45 Lakh*
1261,Chevrolet,Tavera,Neo 3 LT 9 Seats BSIV,2012,"90,000 kms",Diesel,First Owner,Kolkata,2.65 Lakh*
1262,Chevrolet,Beat,LS,2010,"49,368 kms",Petrol,First Owner,Kolkata,"89,000*"
1263,Audi,Q5,2.0 TDI Technology,2013,"45,000 kms",Diesel,First Owner,Kolkata,16 Lakh*
1264,Audi,Q3,35 TDI Quattro Premium Plus,2015,"55,000 kms",Diesel,First Owner,Kolkata,16.99 Lakh*
1265,Audi,Q5,2.0 TDI,2011,"65,345 kms",Diesel,First Owner,Kolkata,13 Lakh*
1266,Audi,Q5,2.0 TDI Premium Plus,2014,"36,000 kms",Diesel,First Owner,Kolkata,23.75 Lakh*
1267,Audi,A6,2.0 TDI Premium Plus,2014,"34,900 kms",Diesel,First Owner,Kolkata,15.25 Lakh*
1268,Audi,A4,2.0 TDI 177 Bhp Premium Plus,2014,"27,000 kms",Diesel,First Owner,Kolkata,16.15 Lakh*
1269,Audi,A4,2.0 TDI Multitronic,2014,"33,199 kms",Diesel,First Owner,Kolkata,12.49 Lakh*
1270,Audi,A6,2.7 TDI,2011,"54,000 kms",Diesel,First Owner,Kolkata,9.95 Lakh*
1271,Audi,A3 cabriolet,40 TFSI Premium Plus,2015,"49,000 kms",Petrol,First Owner,Kolkata,35 Lakh*
1272,Audi,A4,2.0 TDI,2013,"48,650 kms",Diesel,First Owner,Kolkata,11.99 Lakh*
1273,BMW,3 Series,320d Luxury Line,2015,"29,000 kms",Diesel,First Owner,Kolkata,20.75 Lakh*
1274,BMW,X3,xDrive20d,2012,"42,000 kms",Diesel,First Owner,Kolkata,14.95 Lakh*
1275,BMW,5 Series,525d Sedan,2011,"54,473 kms",Diesel,First Owner,Kolkata,12.99 Lakh*
1276,BMW,3 Series GT,Luxury Line,2019,"16,936 kms",Diesel,First Owner,Kolkata,37 Lakh*
1277,BMW,X1,sDrive 20d xLine,2017,"40,001 kms",Diesel,First Owner,Kolkata,24.99 Lakh*
1278,BMW,X1,xDrive 20d M Sport,2017,"53,001 kms",Diesel,First Owner,Kolkata,22.99 Lakh*
1279,BMW,7 Series,730Ld Sedan,2011,"76,500 kms",Diesel,First Owner,Kolkata,13.99 Lakh*
1280,BMW,3 Series,320d,2011,"47,000 kms",Diesel,First Owner,Kolkata,9.25 Lakh*
1281,BMW,X3,2.5si,2008,"45,000 kms",Petrol,First Owner,Kolkata,9.25 Lakh*
1282,BMW,3 Series,320d,2011,"45,000 kms",Diesel,First Owner,Kolkata,9.25 Lakh*
1283,Nissan,Sunny,XL CVT,2016,"30,030 kms",Petrol,First Owner,Kolkata,5 Lakh*
1284,Nissan,Micra,Diesel XV,2011,"48,055 kms",Diesel,First Owner,Kolkata,2.65 Lakh*
1285,Nissan,Micra,Diesel XV,2013,"65,000 kms",Diesel,First Owner,Kolkata,2 Lakh*
1286,Nissan,Terrano,XL,2016,"8,000 kms",Petrol,First Owner,Kolkata,5.75 Lakh*
1287,Nissan,Sunny,Diesel XV,2014,"38,569 kms",Diesel,First Owner,Kolkata,3.69 Lakh*
1288,Nissan,Sunny,Diesel XL,2012,"68,000 kms",Diesel,First Owner,Kolkata,3.25 Lakh*
1289,Nissan,Sunny,XL,2011,"42,766 kms",Petrol,First Owner,Kolkata,2.8 Lakh*
1290,Nissan,Sunny,XL,2015,"39,000 kms",Petrol,First Owner,Kolkata,3.9 Lakh*
1291,Nissan,Terrano,XV 110 PS,2015,"32,000 kms",Diesel,First Owner,Kolkata,5.9 Lakh*
1292,Nissan,Micra,Diesel XV,2012,"60,000 kms",Diesel,First Owner,Kolkata,1.8 Lakh*
1293,Datsun,GO,T BSIV,2014,"9,009 kms",Petrol,First Owner,Kolkata,2.9 Lakh*
1294,Datsun,GO,T BSIV,2018,"9,090 kms",Petrol,First Owner,Kolkata,3.25 Lakh*
1295,Datsun,GO Plus,T BSIV,2017,"8,585 kms",Petrol,First Owner,Kolkata,3.25 Lakh*
1296,Datsun,GO,A,2014,"6,000 kms",Petrol,First Owner,Kolkata,2.25 Lakh*
1297,Datsun,RediGO,T Option,2018,"20,000 kms",Petrol,First Owner,Kolkata,2.65 Lakh*
1298,Datsun,GO,T,2014,"29,000 kms",Petrol,First Owner,Kolkata,2.75 Lakh*
1299,Datsun,RediGO,AMT 1.0 S,2018,"14,002 kms",Petrol,First Owner,Kolkata,3.49 Lakh*
1300,Datsun,GO,T,2019,"1,041 kms",Petrol,First Owner,Kolkata,5.3 Lakh*
1301,Datsun,RediGO,S,2019,"8,000 kms",Petrol,First Owner,Kolkata,2.99 Lakh*
1302,Datsun,RediGO,T Option,2018,"10,000 kms",Petrol,First Owner,Kolkata,3 Lakh*
1303,Skoda,Octavia,Ambition 2.0 TDI AT,2013,"45,000 kms",Diesel,First Owner,Kolkata,4.6 Lakh*
1304,Skoda,Laura,Elegance 2.0 TDI CR AT,2012,"54,000 kms",Diesel,First Owner,Kolkata,3.8 Lakh*
1305,Skoda,Fabia,1.2 Petrol Active,2012,"37,256 kms",Petrol,First Owner,Kolkata,2.19 Lakh*
1306,Skoda,Rapid,1.6 TDI Elegance,2013,"37,256 kms",Diesel,First Owner,Kolkata,3.49 Lakh*
1307,Skoda,Rapid,1.6 TDI Elegance Plus,2012,"55,000 kms",Diesel,First Owner,Kolkata,2.44 Lakh*
1308,Skoda,Octavia,Ambition 1.4 TSI MT,2014,"43,000 kms",Petrol,First Owner,Kolkata,6.49 Lakh*
1309,Skoda,Octavia,Style Plus 1.8 TSI AT,2016,"11,000 kms",Petrol,First Owner,Kolkata,13.5 Lakh*
1310,Skoda,Octavia,2.0 TDI AT Style Plus,2016,"39,000 kms",Diesel,First Owner,Kolkata,12.5 Lakh*
1311,Skoda,Rapid,1.6 TDI Elegance,2013,"27,000 kms",Diesel,First Owner,Kolkata,3.25 Lakh*
1312,Skoda,Octavia,2.0 TDI AT Style Plus,2017,"31,001 kms",Diesel,First Owner,Kolkata,12.99 Lakh*
1313,Mercedes-Benz,New C-Class,220 CDI MT,2012,"48,000 kms",Diesel,First Owner,Kolkata,12.5 Lakh*
1314,Mercedes-Benz,S-Class,S 350 CDI,2010,"15,000 kms",Diesel,First Owner,Kolkata,17.5 Lakh*
1315,Mercedes-Benz,New C-Class,C 200 CGI,2015,"49,000 kms",Petrol,First Owner,Kolkata,19.99 Lakh*
1316,Mercedes-Benz,M-Class,ML 250 CDI,2015,"36,000 kms",Diesel,First Owner,Kolkata,32.5 Lakh*
1317,Mercedes-Benz,GLA Class,200 d Style,2018,"33,178 kms",Diesel,First Owner,Kolkata,24.99 Lakh*
1318,Mercedes-Benz,E-Class,Exclusive E 220d,2017,"19,260 kms",Diesel,First Owner,Kolkata,38 Lakh*
1319,Mercedes-Benz,GLE Class,250d,2017,"61,000 kms",Diesel,First Owner,Kolkata,36.99 Lakh*
1320,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2011,"50,000 kms",Diesel,First Owner,Kolkata,7.99 Lakh*
1321,Mercedes-Benz,B Class,B180 CDI,2013,"47,601 kms",Diesel,Second Owner,Kolkata,12 Lakh*
1322,Mercedes-Benz,GLA Class,200 CDI SPORT,2014,"40,000 kms",Diesel,First Owner,Kolkata,16 Lakh*
1323,Mitsubishi,Pajero,Sport 4X2 AT,2015,"59,000 kms",Diesel,First Owner,Kolkata,13.99 Lakh*
1324,Mitsubishi,Pajero,Sport 4X4 DualTone BlackTop,2017,"1,39,369 kms",Diesel,First Owner,Kolkata,15 Lakh*
1325,Mitsubishi,Cedia,Sports,2007,"49,000 kms",Petrol,First Owner,Kolkata,1.85 Lakh*
1326,Mitsubishi,Pajero,Sport 4X4,2014,"60,000 kms",Diesel,First Owner,Kolkata,11.5 Lakh*
1327,Mitsubishi,Lancer,1.5 GLXi,2001,"49,500 kms",Petrol,Second Owner,Kolkata,1.2 Lakh*
1328,Porsche,Boxster,S,2014,"26,898 kms",Petrol,First Owner,Kolkata,65 Lakh*
1329,Porsche,718,Boxster,2020,"18,000 kms",Petrol,First Owner,Kolkata,69 Lakh*
1330,Porsche,Cayman,S Tiptronic,2017,"18,111 kms",Petrol,First Owner,Kolkata,65 Lakh*
1331,Porsche,Cayman,S Tiptronic,2017,"18,001 kms",Petrol,First Owner,Kolkata,59.99 Lakh*
1332,Porsche,Boxster,S tiptronic,2018,"18,000 kms",Petrol,First Owner,Kolkata,69 Lakh*
1333,Land-Rover,--,SD4 HSE Luxury,2016 Land Rover Discovery Sport,"60,000 kms",Diesel,First Owner,Kolkata,30 Lakh*
1334,Land-Rover,--,TD4 HSE 7S,2018 Land Rover Discovery Sport,"25,000 kms",Diesel,Second Owner,Kolkata,38 Lakh*
1335,Land-Rover,--,2.0 TD4 Landmark Edition,2019 Land Rover Range Rover Evoque,"5,000 kms",Diesel,First Owner,Kolkata,50 Lakh*
1336,Land-Rover,--,2.2L Prestige,2012 Land Rover Range Rover Evoque,"46,300 kms",Diesel,First Owner,Kolkata,21.99 Lakh*
1337,Land-Rover,--,2.2L Dynamic,2012 Land Rover Range Rover Evoque,"50,350 kms",Diesel,First Owner,Kolkata,21.99 Lakh*
1338,Volvo,XC40,T4 R-Design BSIV,2020,"38,501 kms",Petrol,First Owner,Kolkata,34.99 Lakh*
1339,Volvo,XC 90,D5 Inscription,2016,"69,700 kms",Diesel,First Owner,Kolkata,44.99 Lakh*
1340,Volvo,V40,D3 R Design,2017,"10,000 kms",Diesel,First Owner,Kolkata,19.75 Lakh*
1341,Jaguar,XE,Prestige,2017,"20,000 kms",Petrol,First Owner,Kolkata,21.9 Lakh*
1342,Jaguar,XE,Prestige,2017,"20,000 kms",Petrol,First Owner,Kolkata,21.9 Lakh*
1343,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"72,000 kms",Diesel,First Owner,Kolkata,12.99 Lakh*
1344,Hindustan-Motors,--,Classic Nova Diesel,1996 Ambassador,"1,10,000 kms",Diesel,First Owner,Kolkata,"80,001*"
1345,Hindustan-Motors,--,Classic Nova Diesel,1992 Ambassador,"90,000 kms",Diesel,Second Owner,Kolkata,"65,000*"
1346,MG,Hector Plus,Sharp Diesel MT,2021,"5,000 kms",Diesel,First Owner,Kolkata,18.49 Lakh*
1347,MG,Hector,Sharp Diesel MT,2020,"4,700 kms",Diesel,First Owner,Kolkata,17.5 Lakh*
1348,Fiat,Grande Punto,EVO 90HP 1.3 Sport,2013,"50,000 kms",Diesel,Second Owner,Kolkata,1.85 Lakh*
1349,Mahindra-Renault,--,1.4 GLX,2008 Mahindra Renault Logan,"23,200 kms",Petrol,First Owner,Kolkata,1.55 Lakh*
1350,Jeep,Compass,2.0 Limited Option,2017,"90,000 kms",Diesel,First Owner,Kolkata,16 Lakh*
1351,Kia,Seltos,HTX Plus D,2020,"21,000 kms",Diesel,First Owner,Kolkata,13 Lakh*
1352,Maruti,Vitara Brezza,ZDi Plus,2016,,--,--,Mumbai,--
1353,Maruti,Swift,VXI Optional,2016,,--,--,Mumbai,--
1354,Maruti,Vitara Brezza,ZDi Plus,2016,,--,--,Mumbai,--
1355,Maruti,Wagon R,VXI BS IV,2014,,--,--,Mumbai,--
1356,Maruti,Wagon R,VXI,2017,,--,--,Mumbai,--
1357,Maruti,Wagon R,LXI CNG,2014,,--,--,Mumbai,--
1358,Maruti,Baleno,1.2 Delta,2017,"10,266 Kms",Petrol,1st Owner,Mumbai,"5,63,500"
1359,Maruti,Wagon R,VXI BS IV,2016,"57,818 Kms",Petrol,1st Owner,Mumbai,"3,85,000"
1360,Maruti,Wagon R,VXI AMT Opt,2016,"19,533 Kms",Petrol,1st Owner,Mumbai,"3,82,000"
1361,Maruti,Wagon R,AMT VXI,2015,"53,611 Kms",Petrol,1st Owner,Mumbai,"3,75,000"
1362,Hyundai,Grand i10,Sportz,2015,"38,840 Kms",Petrol,1st Owner,Mumbai,"3,93,000"
1363,Hyundai,i20 Active,1.2 S,2017,"47,113 Kms",Petrol,1st Owner,Mumbai,"5,68,500"
1364,Hyundai,i20,Asta 1.4 CRDi,2014,"82,580 Kms",Diesel,1st Owner,Mumbai,"5,47,500"
1365,Hyundai,i20,1.2 Asta,2011,"84,571 Kms",Petrol,1st Owner,Mumbai,"2,88,000"
1366,Hyundai,i20,1.2 Asta Option,2017,"17,103 Kms",Petrol,1st Owner,Mumbai,"6,04,000"
1367,Hyundai,Grand i10,Magna,2014,"31,884 Kms",Petrol,1st Owner,Mumbai,"4,06,500"
1368,Hyundai,i20,1.2 Asta,2011,"50,796 Kms",Petrol,1st Owner,Mumbai,"3,10,000"
1369,Hyundai,i20,Asta 1.2,2014,"65,892 Kms",Petrol,1st Owner,Mumbai,"5,38,500"
1370,Hyundai,i20,Asta 1.4 CRDi,2014,"82,580 Kms",Diesel,1st Owner,Mumbai,"5,47,500"
1371,Hyundai,i20,Magna 1.2,2016,"59,140 Kms",Petrol,1st Owner,Mumbai,"5,19,500"
1372,Toyota,Glanza,V CVT,2019,"17,427 Kms",Petrol,1st Owner,Mumbai,"8,36,500"
1373,Toyota,Corolla Altis,GL MT,2016,"53,000 kms",Petrol,First Owner,Mumbai,9.86 Lakh*
1374,Toyota,Innova,2.5 G (Diesel) 8 Seater,2010,"1,15,000 kms",Diesel,First Owner,Mumbai,5.85 Lakh*
1375,Toyota,Corolla Altis,G MT,2015,"33,000 kms",Petrol,First Owner,Mumbai,8.45 Lakh*
1376,Toyota,Corolla Altis,GL MT,2016,"78,000 kms",Petrol,First Owner,Mumbai,7.88 Lakh*
1377,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2019,"34,000 kms",Diesel,First Owner,Mumbai,20 Lakh*
1378,Toyota,Fortuner,4x2 AT TRD Sportivo,2013,"98,145 kms",Diesel,Second Owner,Mumbai,13.75 Lakh*
1379,Toyota,Corolla Altis,G MT,2015,"49,000 kms",Petrol,First Owner,Mumbai,8.5 Lakh*
1380,Toyota,Innova,2.5 V Diesel 8-seater,2010,"1,38,000 kms",Diesel,First Owner,Mumbai,5.85 Lakh*
1381,Toyota,Qualis,GS C8,2001,"1,50,010 kms",Diesel,Third Owner,Mumbai,1.75 Lakh*
1382,Honda,Brio,E MT,2015,"25,196 Kms",Petrol,1st Owner,Mumbai,"3,37,500"
1383,Honda,Jazz,1.2 V i VTEC,2016,"72,471 Kms",Petrol,1st Owner,Mumbai,"5,20,000"
1384,Honda,Amaze,V Petrol BSIV,2020,"1,594 Kms",Petrol,1st Owner,Mumbai,"7,57,500"
1385,Honda,Brio,S Option MT,2012,"37,904 Kms",Petrol,2nd Owner,Mumbai,"2,63,000"
1386,Honda,Jazz,1.5 VX i DTEC,2016,"44,629 Kms",Diesel,1st Owner,Mumbai,"5,90,000"
1387,Honda,WR-V,i-VTEC VX,2017,"13,790 Kms",Petrol,1st Owner,Mumbai,"6,90,500"
1388,Honda,Jazz,Basic,2012,"57,826 Kms",Petrol,1st Owner,Mumbai,"3,22,000"
1389,Honda,Jazz,1.2 V i VTEC,2016,"21,761 Kms",Petrol,1st Owner,Mumbai,"5,31,500"
1390,Honda,Amaze,S i-Vtech,2015,"29,709 Kms",Petrol,1st Owner,Mumbai,"4,46,500"
1391,Honda,Brio,V MT,2012,"57,630 Kms",Petrol,1st Owner,Mumbai,"3,00,500"
1392,Mahindra,XUV500,W6 2WD,2013,"85,820 Kms",Diesel,2nd Owner,Mumbai,"5,56,000"
1393,Mahindra,TUV 300,T8,2017,"47,000 kms",Diesel,First Owner,Mumbai,7.85 Lakh*
1394,Mahindra,TUV 300,mHAWK100 T8,2018,"29,000 kms",Diesel,First Owner,Mumbai,8.5 Lakh*
1395,Mahindra,XUV500,W8 2WD,2012,"31,000 kms",Diesel,First Owner,Mumbai,6.05 Lakh*
1396,Mahindra,XUV500,W8 2WD,2014,"69,800 kms",Diesel,Second Owner,Mumbai,7.45 Lakh*
1397,Mahindra,XUV500,W11 Option AT AWD,2018,"37,600 kms",Diesel,First Owner,Mumbai,15.85 Lakh*
1398,Mahindra,Quanto,C8,2016,"38,000 kms",Diesel,Second Owner,Mumbai,4.25 Lakh*
1399,Mahindra,Quanto,C8,2015,"84,000 kms",Diesel,Second Owner,Mumbai,4.25 Lakh*
